id,date,raw_material_id,name,category,purchase_type,stock_used,unit,current_stock
6021,2025-04-16,RM010,Cokelat Bubuk,Cokelat,bulk,58,gram,4313
6022,2025-05-17,RM006,Matcha Powder,Teh,bulk,267,gram,5257
6023,2025-03-13,RM011,Pisang,Buah,daily,462,gram,4418
6024,2025-05-08,RM019,Daging Ayam,Daging,daily,448,gram,2552
6025,2025-02-23,RM005,Sirup Cokelat,Sirup,bulk,304,ml,1868
6026,2025-01-08,RM002,Susu UHT,Susu,bulk,180,ml,3969
6027,2025-03-12,RM020,Daging Sapi,Daging,daily,833,gram,3224
6028,2025-01-17,RM018,Wortel,Sayuran,daily,161,gram,2730
6029,2025-02-28,RM015,Selada,Sayuran,daily,778,gram,5267
6030,2025-01-05,RM009,Whipping Cream,Susu,bulk,847,ml,3347
6031,2025-03-20,RM007,Espresso Blend,Kopi,bulk,89,gram,2002
6032,2025-03-09,RM003,Gula Pasir,Gula,bulk,417,gram,3936
6033,2025-05-09,RM002,Susu UHT,Susu,bulk,399,ml,1183
6034,2025-01-11,RM014,Nanas,Buah,daily,442,gram,5424
6035,2025-03-14,RM001,Kopi Arabika,Kopi,bulk,948,gram,5731
6036,2025-01-26,RM007,Espresso Blend,Kopi,bulk,461,gram,4816
6037,2025-01-28,RM005,Sirup Cokelat,Sirup,bulk,762,ml,4796
6038,2025-01-03,RM011,Pisang,Buah,daily,231,gram,1499
6039,2025-03-25,RM014,Nanas,Buah,daily,811,gram,1490
6040,2025-05-21,RM020,Daging Sapi,Daging,daily,544,gram,4516
6041,2025-02-10,RM018,Wortel,Sayuran,daily,558,gram,1717
6042,2025-03-04,RM014,Nanas,Buah,daily,986,gram,4733
6043,2025-02-15,RM016,Tomat,Sayuran,daily,622,gram,2761
6044,2025-02-21,RM004,Sirup Vanilla,Sirup,bulk,574,ml,1105
6045,2025-03-10,RM013,Mangga,Buah,daily,526,gram,1591
6046,2025-01-04,RM009,Whipping Cream,Susu,bulk,183,ml,1886
6047,2025-04-01,RM010,Cokelat Bubuk,Cokelat,bulk,409,gram,3586
6048,2025-03-19,RM015,Selada,Sayuran,daily,156,gram,1735
6049,2025-05-16,RM003,Gula Pasir,Gula,bulk,792,gram,2507
6050,2025-03-13,RM008,Air Mineral,Air,bulk,189,ml,4966
6051,2025-02-22,RM012,Stroberi,Buah,daily,923,gram,3029
6052,2025-03-31,RM003,Gula Pasir,Gula,bulk,212,gram,4945
6053,2025-01-24,RM008,Air Mineral,Air,bulk,201,ml,2455
6054,2025-02-19,RM016,Tomat,Sayuran,daily,826,gram,3993
6055,2025-03-06,RM017,Mentimun,Sayuran,daily,209,gram,3402
6056,2025-01-20,RM001,Kopi Arabika,Kopi,bulk,949,gram,4300
6057,2025-03-24,RM011,Pisang,Buah,daily,405,gram,2861
6058,2025-05-20,RM014,Nanas,Buah,daily,764,gram,4105
6059,2025-02-18,RM018,Wortel,Sayuran,daily,690,gram,4108
6060,2025-02-18,RM018,Wortel,Sayuran,daily,92,gram,3475
6061,2025-01-01,RM004,Sirup Vanilla,Sirup,bulk,716,ml,4539
6062,2025-05-15,RM020,Daging Sapi,Daging,daily,246,gram,977
6063,2025-05-05,RM005,Sirup Cokelat,Sirup,bulk,143,ml,2472
6064,2025-01-12,RM007,Espresso Blend,Kopi,bulk,572,gram,4677
6065,2025-02-11,RM005,Sirup Cokelat,Sirup,bulk,131,ml,4143
6066,2025-04-25,RM009,Whipping Cream,Susu,bulk,524,ml,1919
6067,2025-05-08,RM018,Wortel,Sayuran,daily,572,gram,2009
6068,2025-04-10,RM005,Sirup Cokelat,Sirup,bulk,483,ml,1017
6069,2025-05-20,RM003,Gula Pasir,Gula,bulk,270,gram,3290
6070,2025-01-11,RM004,Sirup Vanilla,Sirup,bulk,283,ml,3378
6071,2025-04-28,RM005,Sirup Cokelat,Sirup,bulk,807,ml,3206
6072,2025-05-16,RM007,Espresso Blend,Kopi,bulk,157,gram,2946
6073,2025-01-25,RM003,Gula Pasir,Gula,bulk,814,gram,4345
6074,2025-02-26,RM009,Whipping Cream,Susu,bulk,437,ml,1094
6075,2025-01-01,RM020,Daging Sapi,Daging,daily,534,gram,4727
6076,2025-01-11,RM019,Daging Ayam,Daging,daily,327,gram,2913
6077,2025-04-23,RM016,Tomat,Sayuran,daily,161,gram,3092
6078,2025-05-14,RM017,Mentimun,Sayuran,daily,703,gram,5303
6079,2025-04-28,RM018,Wortel,Sayuran,daily,692,gram,2744
6080,2025-04-24,RM011,Pisang,Buah,daily,161,gram,3645
6081,2025-02-03,RM013,Mangga,Buah,daily,462,gram,3371
6082,2025-05-03,RM002,Susu UHT,Susu,bulk,739,ml,3347
6083,2025-02-07,RM011,Pisang,Buah,daily,207,gram,4705
6084,2025-02-22,RM001,Kopi Arabika,Kopi,bulk,64,gram,2555
6085,2025-02-05,RM017,Mentimun,Sayuran,daily,806,gram,1528
6086,2025-04-27,RM013,Mangga,Buah,daily,92,gram,1182
6087,2025-02-11,RM005,Sirup Cokelat,Sirup,bulk,527,ml,3627
6088,2025-04-14,RM013,Mangga,Buah,daily,557,gram,4119
6089,2025-04-11,RM011,Pisang,Buah,daily,902,gram,3699
6090,2025-04-05,RM010,Cokelat Bubuk,Cokelat,bulk,90,gram,4075
6091,2025-01-24,RM012,Stroberi,Buah,daily,732,gram,5003
6092,2025-01-26,RM014,Nanas,Buah,daily,130,gram,1100
6093,2025-02-05,RM011,Pisang,Buah,daily,933,gram,5447
6094,2025-04-03,RM007,Espresso Blend,Kopi,bulk,631,gram,3637
6095,2025-05-16,RM020,Daging Sapi,Daging,daily,184,gram,952
6096,2025-05-20,RM016,Tomat,Sayuran,daily,819,gram,2393
6097,2025-03-01,RM007,Espresso Blend,Kopi,bulk,400,gram,2871
6098,2025-03-10,RM003,Gula Pasir,Gula,bulk,146,gram,1128
6099,2025-01-27,RM019,Daging Ayam,Daging,daily,837,gram,4335
6100,2025-05-11,RM010,Cokelat Bubuk,Cokelat,bulk,146,gram,3873
6101,2025-03-13,RM017,Mentimun,Sayuran,daily,173,gram,3321
6102,2025-02-27,RM012,Stroberi,Buah,daily,991,gram,5706
6103,2025-05-08,RM007,Espresso Blend,Kopi,bulk,447,gram,1753
6104,2025-02-28,RM005,Sirup Cokelat,Sirup,bulk,393,ml,2805
6105,2025-03-23,RM009,Whipping Cream,Susu,bulk,672,ml,1284
6106,2025-02-19,RM019,Daging Ayam,Daging,daily,369,gram,4729
6107,2025-03-11,RM020,Daging Sapi,Daging,daily,402,gram,1896
6108,2025-02-19,RM010,Cokelat Bubuk,Cokelat,bulk,777,gram,2995
6109,2025-05-18,RM006,Matcha Powder,Teh,bulk,406,gram,4341
6110,2025-01-13,RM014,Nanas,Buah,daily,96,gram,4000
6111,2025-01-24,RM014,Nanas,Buah,daily,227,gram,1623
6112,2025-03-05,RM008,Air Mineral,Air,bulk,410,ml,4465
6113,2025-04-04,RM018,Wortel,Sayuran,daily,501,gram,2788
6114,2025-04-20,RM012,Stroberi,Buah,daily,925,gram,1593
6115,2025-03-04,RM015,Selada,Sayuran,daily,633,gram,1556
6116,2025-02-25,RM017,Mentimun,Sayuran,daily,994,gram,1604
6117,2025-03-12,RM006,Matcha Powder,Teh,bulk,676,gram,5387
6118,2025-05-21,RM017,Mentimun,Sayuran,daily,925,gram,5901
6119,2025-03-23,RM011,Pisang,Buah,daily,277,gram,3288
6120,2025-03-15,RM003,Gula Pasir,Gula,bulk,349,gram,3846
6121,2025-01-13,RM019,Daging Ayam,Daging,daily,889,gram,3164
6122,2025-05-08,RM017,Mentimun,Sayuran,daily,621,gram,3548
6123,2025-01-30,RM004,Sirup Vanilla,Sirup,bulk,974,ml,2982
6124,2025-04-11,RM003,Gula Pasir,Gula,bulk,500,gram,1260
6125,2025-03-27,RM017,Mentimun,Sayuran,daily,421,gram,1399
6126,2025-01-06,RM004,Sirup Vanilla,Sirup,bulk,636,ml,3182
6127,2025-04-23,RM020,Daging Sapi,Daging,daily,657,gram,4309
6128,2025-04-30,RM011,Pisang,Buah,daily,144,gram,1172
6129,2025-05-05,RM009,Whipping Cream,Susu,bulk,805,ml,3337
6130,2025-04-05,RM005,Sirup Cokelat,Sirup,bulk,86,ml,1100
6131,2025-04-19,RM009,Whipping Cream,Susu,bulk,529,ml,2864
6132,2025-04-15,RM001,Kopi Arabika,Kopi,bulk,224,gram,2264
6133,2025-02-07,RM002,Susu UHT,Susu,bulk,832,ml,5342
6134,2025-03-12,RM013,Mangga,Buah,daily,87,gram,1831
6135,2025-03-21,RM016,Tomat,Sayuran,daily,658,gram,1731
6136,2025-05-13,RM017,Mentimun,Sayuran,daily,162,gram,2370
6137,2025-02-16,RM018,Wortel,Sayuran,daily,567,gram,2968
6138,2025-01-28,RM014,Nanas,Buah,daily,259,gram,4214
6139,2025-03-18,RM007,Espresso Blend,Kopi,bulk,357,gram,1137
6140,2025-02-26,RM001,Kopi Arabika,Kopi,bulk,200,gram,2247
6141,2025-01-05,RM006,Matcha Powder,Teh,bulk,860,gram,5234
6142,2025-05-07,RM004,Sirup Vanilla,Sirup,bulk,608,ml,1544
6143,2025-03-16,RM008,Air Mineral,Air,bulk,305,ml,2970
6144,2025-03-31,RM010,Cokelat Bubuk,Cokelat,bulk,732,gram,4018
6145,2025-03-03,RM006,Matcha Powder,Teh,bulk,307,gram,3980
6146,2025-02-02,RM014,Nanas,Buah,daily,761,gram,3599
6147,2025-02-10,RM009,Whipping Cream,Susu,bulk,236,ml,1603
6148,2025-02-06,RM014,Nanas,Buah,daily,206,gram,1484
6149,2025-02-20,RM013,Mangga,Buah,daily,142,gram,3056
6150,2025-04-16,RM004,Sirup Vanilla,Sirup,bulk,362,ml,1813
6151,2025-03-27,RM018,Wortel,Sayuran,daily,196,gram,4307
6152,2025-04-19,RM004,Sirup Vanilla,Sirup,bulk,544,ml,2584
6153,2025-05-03,RM019,Daging Ayam,Daging,daily,119,gram,4284
6154,2025-04-11,RM008,Air Mineral,Air,bulk,58,ml,4609
6155,2025-03-06,RM002,Susu UHT,Susu,bulk,188,ml,4490
6156,2025-05-18,RM001,Kopi Arabika,Kopi,bulk,730,gram,3146
6157,2025-02-28,RM018,Wortel,Sayuran,daily,347,gram,5156
6158,2025-04-29,RM001,Kopi Arabika,Kopi,bulk,56,gram,1338
6159,2025-04-17,RM015,Selada,Sayuran,daily,271,gram,4381
6160,2025-03-20,RM002,Susu UHT,Susu,bulk,620,ml,5060
6161,2025-01-16,RM003,Gula Pasir,Gula,bulk,549,gram,1645
6162,2025-03-16,RM005,Sirup Cokelat,Sirup,bulk,102,ml,1309
6163,2025-01-05,RM009,Whipping Cream,Susu,bulk,219,ml,2009
6164,2025-03-03,RM014,Nanas,Buah,daily,937,gram,1499
6165,2025-02-17,RM015,Selada,Sayuran,daily,846,gram,1551
6166,2025-01-12,RM016,Tomat,Sayuran,daily,283,gram,5282
6167,2025-03-27,RM008,Air Mineral,Air,bulk,917,ml,3787
6168,2025-05-07,RM016,Tomat,Sayuran,daily,785,gram,1646
6169,2025-04-17,RM011,Pisang,Buah,daily,488,gram,3648
6170,2025-04-02,RM010,Cokelat Bubuk,Cokelat,bulk,522,gram,1512
6171,2025-02-12,RM016,Tomat,Sayuran,daily,361,gram,3158
6172,2025-04-26,RM014,Nanas,Buah,daily,948,gram,2619
6173,2025-01-29,RM010,Cokelat Bubuk,Cokelat,bulk,197,gram,2082
6174,2025-03-18,RM008,Air Mineral,Air,bulk,411,ml,5106
6175,2025-03-15,RM004,Sirup Vanilla,Sirup,bulk,222,ml,2977
6176,2025-05-01,RM013,Mangga,Buah,daily,358,gram,3866
6177,2025-05-07,RM015,Selada,Sayuran,daily,149,gram,1872
6178,2025-04-06,RM018,Wortel,Sayuran,daily,249,gram,2031
6179,2025-02-23,RM004,Sirup Vanilla,Sirup,bulk,123,ml,3385
6180,2025-01-30,RM006,Matcha Powder,Teh,bulk,745,gram,3666
6181,2025-05-03,RM001,Kopi Arabika,Kopi,bulk,743,gram,3704
6182,2025-02-22,RM016,Tomat,Sayuran,daily,330,gram,2155
6183,2025-01-23,RM014,Nanas,Buah,daily,495,gram,1038
6184,2025-01-17,RM005,Sirup Cokelat,Sirup,bulk,986,ml,5741
6185,2025-04-16,RM005,Sirup Cokelat,Sirup,bulk,771,ml,3944
6186,2025-03-22,RM010,Cokelat Bubuk,Cokelat,bulk,238,gram,3956
6187,2025-02-11,RM014,Nanas,Buah,daily,980,gram,3991
6188,2025-05-12,RM018,Wortel,Sayuran,daily,868,gram,2774
6189,2025-03-19,RM001,Kopi Arabika,Kopi,bulk,602,gram,4009
6190,2025-01-18,RM010,Cokelat Bubuk,Cokelat,bulk,700,gram,1771
6191,2025-03-30,RM001,Kopi Arabika,Kopi,bulk,914,gram,4373
6192,2025-03-17,RM013,Mangga,Buah,daily,950,gram,5655
6193,2025-04-30,RM015,Selada,Sayuran,daily,72,gram,4748
6194,2025-04-30,RM003,Gula Pasir,Gula,bulk,685,gram,5655
6195,2025-02-09,RM012,Stroberi,Buah,daily,908,gram,2295
6196,2025-02-15,RM004,Sirup Vanilla,Sirup,bulk,292,ml,3627
6197,2025-05-13,RM006,Matcha Powder,Teh,bulk,969,gram,5732
6198,2025-02-01,RM007,Espresso Blend,Kopi,bulk,879,gram,2210
6199,2025-03-02,RM013,Mangga,Buah,daily,400,gram,1768
6200,2025-03-30,RM009,Whipping Cream,Susu,bulk,485,ml,3381
6201,2025-04-26,RM010,Cokelat Bubuk,Cokelat,bulk,158,gram,4398
6202,2025-03-07,RM003,Gula Pasir,Gula,bulk,217,gram,5128
6203,2025-05-17,RM009,Whipping Cream,Susu,bulk,870,ml,5600
6204,2025-04-14,RM017,Mentimun,Sayuran,daily,465,gram,2316
6205,2025-02-09,RM012,Stroberi,Buah,daily,444,gram,5431
6206,2025-01-22,RM013,Mangga,Buah,daily,670,gram,4144
6207,2025-01-02,RM006,Matcha Powder,Teh,bulk,352,gram,2463
6208,2025-03-02,RM019,Daging Ayam,Daging,daily,202,gram,2256
6209,2025-02-28,RM017,Mentimun,Sayuran,daily,269,gram,3147
6210,2025-04-19,RM013,Mangga,Buah,daily,94,gram,4033
6211,2025-02-12,RM019,Daging Ayam,Daging,daily,222,gram,3155
6212,2025-03-09,RM016,Tomat,Sayuran,daily,471,gram,4274
6213,2025-03-10,RM002,Susu UHT,Susu,bulk,608,ml,4242
6214,2025-04-30,RM005,Sirup Cokelat,Sirup,bulk,124,ml,973
6215,2025-04-27,RM016,Tomat,Sayuran,daily,435,gram,2233
6216,2025-01-06,RM009,Whipping Cream,Susu,bulk,415,ml,4590
6217,2025-01-30,RM001,Kopi Arabika,Kopi,bulk,490,gram,1005
6218,2025-01-14,RM005,Sirup Cokelat,Sirup,bulk,993,ml,2302
6219,2025-03-01,RM017,Mentimun,Sayuran,daily,792,gram,2203
6220,2025-05-03,RM019,Daging Ayam,Daging,daily,674,gram,2679
6221,2025-01-03,RM005,Sirup Cokelat,Sirup,bulk,492,ml,2108
6222,2025-02-26,RM006,Matcha Powder,Teh,bulk,770,gram,3012
6223,2025-02-20,RM006,Matcha Powder,Teh,bulk,852,gram,5676
6224,2025-05-07,RM016,Tomat,Sayuran,daily,85,gram,4677
6225,2025-05-21,RM009,Whipping Cream,Susu,bulk,652,ml,2481
6226,2025-02-09,RM003,Gula Pasir,Gula,bulk,410,gram,3102
6227,2025-04-20,RM011,Pisang,Buah,daily,519,gram,3538
6228,2025-05-12,RM012,Stroberi,Buah,daily,650,gram,1610
6229,2025-03-20,RM001,Kopi Arabika,Kopi,bulk,337,gram,1406
6230,2025-01-06,RM017,Mentimun,Sayuran,daily,549,gram,4212
6231,2025-01-02,RM001,Kopi Arabika,Kopi,bulk,252,gram,3736
6232,2025-04-20,RM002,Susu UHT,Susu,bulk,441,ml,2124
6233,2025-01-25,RM003,Gula Pasir,Gula,bulk,116,gram,2497
6234,2025-01-17,RM010,Cokelat Bubuk,Cokelat,bulk,360,gram,4596
6235,2025-01-16,RM013,Mangga,Buah,daily,271,gram,5114
6236,2025-03-23,RM016,Tomat,Sayuran,daily,104,gram,4940
6237,2025-03-20,RM004,Sirup Vanilla,Sirup,bulk,158,ml,1359
6238,2025-02-23,RM009,Whipping Cream,Susu,bulk,77,ml,4177
6239,2025-01-03,RM020,Daging Sapi,Daging,daily,225,gram,4670
6240,2025-03-13,RM007,Espresso Blend,Kopi,bulk,919,gram,5608
6241,2025-01-12,RM020,Daging Sapi,Daging,daily,970,gram,2741
6242,2025-05-17,RM012,Stroberi,Buah,daily,147,gram,3667
6243,2025-03-05,RM011,Pisang,Buah,daily,831,gram,2712
6244,2025-01-12,RM016,Tomat,Sayuran,daily,316,gram,2654
6245,2025-05-21,RM004,Sirup Vanilla,Sirup,bulk,159,ml,5020
6246,2025-03-27,RM015,Selada,Sayuran,daily,164,gram,997
6247,2025-03-01,RM016,Tomat,Sayuran,daily,292,gram,4190
6248,2025-04-06,RM010,Cokelat Bubuk,Cokelat,bulk,886,gram,3142
6249,2025-02-03,RM001,Kopi Arabika,Kopi,bulk,326,gram,1093
6250,2025-01-12,RM016,Tomat,Sayuran,daily,888,gram,5124
6251,2025-03-29,RM017,Mentimun,Sayuran,daily,997,gram,2512
6252,2025-02-18,RM014,Nanas,Buah,daily,708,gram,1338
6253,2025-01-02,RM005,Sirup Cokelat,Sirup,bulk,394,ml,3185
6254,2025-02-25,RM013,Mangga,Buah,daily,973,gram,4220
6255,2025-04-28,RM006,Matcha Powder,Teh,bulk,529,gram,2767
6256,2025-01-12,RM009,Whipping Cream,Susu,bulk,681,ml,1292
6257,2025-01-04,RM012,Stroberi,Buah,daily,188,gram,4179
6258,2025-02-18,RM002,Susu UHT,Susu,bulk,416,ml,4086
6259,2025-03-11,RM011,Pisang,Buah,daily,488,gram,5203
6260,2025-05-20,RM010,Cokelat Bubuk,Cokelat,bulk,100,gram,2946
6261,2025-01-14,RM011,Pisang,Buah,daily,471,gram,2516
6262,2025-05-01,RM019,Daging Ayam,Daging,daily,693,gram,1820
6263,2025-04-15,RM010,Cokelat Bubuk,Cokelat,bulk,980,gram,4023
6264,2025-03-07,RM009,Whipping Cream,Susu,bulk,397,ml,4484
6265,2025-04-15,RM003,Gula Pasir,Gula,bulk,912,gram,4337
6266,2025-04-30,RM012,Stroberi,Buah,daily,68,gram,3593
6267,2025-02-08,RM013,Mangga,Buah,daily,298,gram,5109
6268,2025-01-25,RM014,Nanas,Buah,daily,322,gram,5005
6269,2025-03-06,RM001,Kopi Arabika,Kopi,bulk,664,gram,2655
6270,2025-05-06,RM010,Cokelat Bubuk,Cokelat,bulk,939,gram,2985
6271,2025-03-26,RM014,Nanas,Buah,daily,799,gram,3071
6272,2025-03-05,RM012,Stroberi,Buah,daily,91,gram,3251
6273,2025-05-15,RM007,Espresso Blend,Kopi,bulk,711,gram,5299
6274,2025-03-12,RM012,Stroberi,Buah,daily,116,gram,3369
6275,2025-04-02,RM012,Stroberi,Buah,daily,822,gram,2619
6276,2025-03-19,RM017,Mentimun,Sayuran,daily,856,gram,5640
6277,2025-01-26,RM017,Mentimun,Sayuran,daily,866,gram,3819
6278,2025-01-31,RM012,Stroberi,Buah,daily,561,gram,3413
6279,2025-02-10,RM009,Whipping Cream,Susu,bulk,865,ml,1764
6280,2025-01-17,RM003,Gula Pasir,Gula,bulk,74,gram,4822
6281,2025-02-01,RM003,Gula Pasir,Gula,bulk,844,gram,2332
6282,2025-04-10,RM018,Wortel,Sayuran,daily,704,gram,1400
6283,2025-05-17,RM006,Matcha Powder,Teh,bulk,189,gram,2085
6284,2025-02-06,RM008,Air Mineral,Air,bulk,787,ml,4730
6285,2025-05-20,RM014,Nanas,Buah,daily,930,gram,2720
6286,2025-05-01,RM013,Mangga,Buah,daily,693,gram,3535
6287,2025-01-09,RM017,Mentimun,Sayuran,daily,364,gram,2372
6288,2025-04-05,RM015,Selada,Sayuran,daily,378,gram,1037
6289,2025-01-03,RM001,Kopi Arabika,Kopi,bulk,139,gram,3866
6290,2025-01-12,RM018,Wortel,Sayuran,daily,666,gram,1938
6291,2025-03-12,RM014,Nanas,Buah,daily,70,gram,2159
6292,2025-05-20,RM005,Sirup Cokelat,Sirup,bulk,356,ml,4953
6293,2025-03-31,RM013,Mangga,Buah,daily,70,gram,3335
6294,2025-04-28,RM005,Sirup Cokelat,Sirup,bulk,356,ml,866
6295,2025-04-24,RM013,Mangga,Buah,daily,836,gram,3991
6296,2025-03-19,RM005,Sirup Cokelat,Sirup,bulk,218,ml,1520
6297,2025-04-12,RM005,Sirup Cokelat,Sirup,bulk,650,ml,1297
6298,2025-05-04,RM008,Air Mineral,Air,bulk,429,ml,2841
6299,2025-03-29,RM004,Sirup Vanilla,Sirup,bulk,571,ml,5406
6300,2025-03-29,RM017,Mentimun,Sayuran,daily,687,gram,5078
6301,2025-04-11,RM020,Daging Sapi,Daging,daily,640,gram,3140
6302,2025-01-29,RM020,Daging Sapi,Daging,daily,67,gram,3536
6303,2025-01-09,RM002,Susu UHT,Susu,bulk,715,ml,4777
6304,2025-04-23,RM005,Sirup Cokelat,Sirup,bulk,509,ml,2502
6305,2025-03-09,RM011,Pisang,Buah,daily,757,gram,2876
6306,2025-04-01,RM018,Wortel,Sayuran,daily,656,gram,3238
6307,2025-03-20,RM013,Mangga,Buah,daily,158,gram,3579
6308,2025-05-12,RM003,Gula Pasir,Gula,bulk,769,gram,4677
6309,2025-03-11,RM013,Mangga,Buah,daily,916,gram,1639
6310,2025-01-30,RM017,Mentimun,Sayuran,daily,778,gram,3389
6311,2025-05-08,RM010,Cokelat Bubuk,Cokelat,bulk,890,gram,2032
6312,2025-04-04,RM016,Tomat,Sayuran,daily,823,gram,4825
6313,2025-01-17,RM018,Wortel,Sayuran,daily,610,gram,4997
6314,2025-04-06,RM015,Selada,Sayuran,daily,549,gram,4749
6315,2025-02-17,RM001,Kopi Arabika,Kopi,bulk,580,gram,5139
6316,2025-05-10,RM013,Mangga,Buah,daily,329,gram,1495
6317,2025-04-11,RM018,Wortel,Sayuran,daily,659,gram,1685
6318,2025-03-14,RM008,Air Mineral,Air,bulk,976,ml,2933
6319,2025-04-07,RM011,Pisang,Buah,daily,153,gram,2290
6320,2025-03-24,RM005,Sirup Cokelat,Sirup,bulk,882,ml,4394
6321,2025-01-20,RM018,Wortel,Sayuran,daily,985,gram,3071
6322,2025-01-20,RM004,Sirup Vanilla,Sirup,bulk,320,ml,5272
6323,2025-04-14,RM001,Kopi Arabika,Kopi,bulk,495,gram,4252
6324,2025-01-22,RM013,Mangga,Buah,daily,364,gram,2135
6325,2025-04-21,RM015,Selada,Sayuran,daily,565,gram,1998
6326,2025-04-27,RM018,Wortel,Sayuran,daily,627,gram,1209
6327,2025-01-04,RM004,Sirup Vanilla,Sirup,bulk,57,ml,3904
6328,2025-02-06,RM015,Selada,Sayuran,daily,319,gram,4666
6329,2025-03-07,RM013,Mangga,Buah,daily,264,gram,3074
6330,2025-02-17,RM014,Nanas,Buah,daily,196,gram,4016
6331,2025-04-21,RM012,Stroberi,Buah,daily,120,gram,3694
6332,2025-04-05,RM005,Sirup Cokelat,Sirup,bulk,852,ml,4403
6333,2025-04-22,RM004,Sirup Vanilla,Sirup,bulk,487,ml,1067
6334,2025-04-23,RM017,Mentimun,Sayuran,daily,439,gram,3993
6335,2025-03-13,RM017,Mentimun,Sayuran,daily,248,gram,2898
6336,2025-01-05,RM013,Mangga,Buah,daily,221,gram,4719
6337,2025-01-30,RM014,Nanas,Buah,daily,583,gram,4669
6338,2025-05-06,RM019,Daging Ayam,Daging,daily,545,gram,1253
6339,2025-03-18,RM017,Mentimun,Sayuran,daily,212,gram,3795
6340,2025-04-25,RM011,Pisang,Buah,daily,417,gram,5220
6341,2025-01-05,RM010,Cokelat Bubuk,Cokelat,bulk,460,gram,3962
6342,2025-02-07,RM010,Cokelat Bubuk,Cokelat,bulk,919,gram,2555
6343,2025-01-27,RM013,Mangga,Buah,daily,116,gram,1458
6344,2025-03-24,RM003,Gula Pasir,Gula,bulk,832,gram,2337
6345,2025-03-27,RM007,Espresso Blend,Kopi,bulk,558,gram,2371
6346,2025-03-19,RM019,Daging Ayam,Daging,daily,329,gram,4684
6347,2025-04-02,RM016,Tomat,Sayuran,daily,537,gram,1977
6348,2025-01-01,RM020,Daging Sapi,Daging,daily,502,gram,1944
6349,2025-03-19,RM007,Espresso Blend,Kopi,bulk,776,gram,2966
6350,2025-01-08,RM002,Susu UHT,Susu,bulk,963,ml,4088
6351,2025-03-13,RM002,Susu UHT,Susu,bulk,655,ml,4143
6352,2025-05-07,RM013,Mangga,Buah,daily,309,gram,4872
6353,2025-02-18,RM009,Whipping Cream,Susu,bulk,572,ml,3506
6354,2025-01-28,RM020,Daging Sapi,Daging,daily,950,gram,4003
6355,2025-02-10,RM019,Daging Ayam,Daging,daily,545,gram,3569
6356,2025-02-27,RM012,Stroberi,Buah,daily,761,gram,1909
6357,2025-05-15,RM012,Stroberi,Buah,daily,558,gram,1510
6358,2025-02-11,RM007,Espresso Blend,Kopi,bulk,215,gram,1351
6359,2025-02-12,RM001,Kopi Arabika,Kopi,bulk,320,gram,4650
6360,2025-01-18,RM002,Susu UHT,Susu,bulk,354,ml,2049
6361,2025-03-06,RM019,Daging Ayam,Daging,daily,806,gram,2711
6362,2025-05-03,RM012,Stroberi,Buah,daily,926,gram,3213
6363,2025-02-24,RM018,Wortel,Sayuran,daily,864,gram,1530
6364,2025-02-12,RM002,Susu UHT,Susu,bulk,282,ml,5261
6365,2025-05-02,RM016,Tomat,Sayuran,daily,723,gram,4483
6366,2025-05-06,RM020,Daging Sapi,Daging,daily,579,gram,3665
6367,2025-02-09,RM017,Mentimun,Sayuran,daily,874,gram,1778
6368,2025-04-16,RM012,Stroberi,Buah,daily,639,gram,5202
6369,2025-01-05,RM011,Pisang,Buah,daily,969,gram,2206
6370,2025-02-08,RM011,Pisang,Buah,daily,754,gram,3902
6371,2025-02-13,RM008,Air Mineral,Air,bulk,882,ml,3236
6372,2025-03-22,RM010,Cokelat Bubuk,Cokelat,bulk,207,gram,2407
6373,2025-02-19,RM003,Gula Pasir,Gula,bulk,582,gram,3396
6374,2025-04-21,RM008,Air Mineral,Air,bulk,108,ml,3288
6375,2025-04-21,RM001,Kopi Arabika,Kopi,bulk,281,gram,969
6376,2025-02-04,RM003,Gula Pasir,Gula,bulk,320,gram,2054
6377,2025-03-04,RM012,Stroberi,Buah,daily,243,gram,3068
6378,2025-03-07,RM005,Sirup Cokelat,Sirup,bulk,591,ml,3544
6379,2025-01-17,RM005,Sirup Cokelat,Sirup,bulk,959,ml,3655
6380,2025-05-04,RM019,Daging Ayam,Daging,daily,847,gram,4404
6381,2025-03-30,RM018,Wortel,Sayuran,daily,141,gram,4882
6382,2025-01-23,RM017,Mentimun,Sayuran,daily,817,gram,3570
6383,2025-05-07,RM013,Mangga,Buah,daily,426,gram,2526
6384,2025-04-29,RM013,Mangga,Buah,daily,694,gram,4062
6385,2025-01-04,RM010,Cokelat Bubuk,Cokelat,bulk,544,gram,4579
6386,2025-03-19,RM009,Whipping Cream,Susu,bulk,914,ml,4456
6387,2025-04-25,RM014,Nanas,Buah,daily,271,gram,1594
6388,2025-05-05,RM017,Mentimun,Sayuran,daily,293,gram,2326
6389,2025-04-09,RM016,Tomat,Sayuran,daily,267,gram,3734
6390,2025-03-28,RM008,Air Mineral,Air,bulk,230,ml,3983
6391,2025-01-28,RM008,Air Mineral,Air,bulk,630,ml,1560
6392,2025-02-24,RM011,Pisang,Buah,daily,620,gram,2461
6393,2025-01-11,RM004,Sirup Vanilla,Sirup,bulk,844,ml,5521
6394,2025-04-22,RM017,Mentimun,Sayuran,daily,199,gram,3972
